"7.981696,",-0.265577
"7.982739,",-0.264116
"7.981681,",-0.26304
"7.982531,",-0.263429
"7.983202,",-0.26588
"7.987566,",-0.265851
"7.976932,",-0.265704
"7.977632,",-0.267205
"7.977845,",-0.270629
"7.976520,",-0.27013
"7.977290,",-0.268827
"7.979014,",-0.270275
"7.976051,",-0.27181
"7.975136,",-0.268628
"7.980909,",-0.266835
"7.976649,",-0.269024
"7.977384,",-0.266292
"7.973853,",-0.264753
"7.977526,",-0.263618
"7.979578,",-0.264991
"7.980956,",-0.260607
"7.982057,",-0.260657
"7.978442,",-0.264984
"7.982740,",-0.261931
"7.978664,",-0.262264
"7.983117,",-0.25773
"7.979143,",-0.258558
"7.976891,",-0.259761
"7.976199,",-0.261024
"7.979853,",-0.260066
"7.984758,",-0.262734
"7.979191,",-0.264017
"7.978178,",-0.264079
"7.978479,",-0.265389
"7.977758,",-0.266458
"7.975328,",-0.265048
"7.978643,",-0.268822
"7.976299,",-0.267704
"7.973159,",-0.267008
"7.976902,",-0.269269
"7.976840,",-0.268248
"7.976444,",-0.263962
"7.978778,",-0.262675
"7.972363,",-0.26121
"7.972483,",-0.262691
"8.014057,",-0.237845
"8.028655,",-0.225356
"8.042155,",-0.221205
"8.049765,",-0.222127
"8.066407,",-0.220597
"8.068933,",-0.21721
"8.107341,",-0.224374
"8.127152,",-0.228386
"8.130198,",-0.237447
"8.143002,",-0.237368
"8.148442,",-0.24151
"8.153073,",-0.242465
"8.216573,",-0.250603
"8.240644,",-0.26064
"8.249216,",-0.267058
"8.257552,",-0.268653
"8.266095,",-0.270197
"8.268377,",-0.267063
"8.271465,",-0.269476
"8.326571,",-0.267257
"8.352500,",-0.264398
"8.364535,",-0.262119
"8.374627,",-0.260909
"8.398980,",-0.253569
"8.416233,",-0.245159
"8.452258,",-0.237177
"8.472070,",-0.23259
"8.491900,",-0.221194
"8.522865,",-0.211053
"8.555811,",-0.198894
"8.581898,",-0.187122
"8.585015,",-0.180392
"8.597430,",-0.167527
"8.633449,",-0.145233
"8.647302,",-0.130357
"8.684139,",-0.109014
"8.707909,",-0.085463
"8.729180,",-0.059086
"8.746082,",-0.030461
"8.752256,",-0.009351
"8.761433,",0.00319
"8.770800,",0.006204
"8.785015,",0.007883
"8.799087,",0.013667
"8.847474,",0.008593
"8.864003,",0.011104
"8.868434,",0.014718
"8.912178,",0.02082
"8.945597,",0.030765
"8.977280,",0.042797
"8.999462,",0.059596
"9.013025,",0.064335
"9.029869,",0.070728
"9.063723,",0.08051
"9.072140,",0.089998
"9.089771,",0.10318
"9.126989,",0.129129
"9.134212,",0.147067
"9.138052,",0.16749
"9.151448,",0.169837
"9.171318,",0.174299
"9.188336,",0.175162
"9.208422,",0.173858
"9.241990,",0.168865
"9.251655,",0.182298
"9.277463,",0.190774
"9.303078,",0.191268
"9.321759,",0.20283
"9.328642,",0.22173
"9.343330,",0.239191
"9.369532,",0.239832
"9.372140,",0.263605
"9.376864,",0.280531
"9.380458,",0.30818
"9.420703,",0.310153
"9.439413,",0.32486
"9.444432,",0.331665
"9.447202,",0.349472
"9.452839,",0.370413
"9.464825,",0.39216
"9.476509,",0.413511
"9.481107,",0.427864
"9.472071,",0.456748
"9.488000,",0.472793
"9.497887,",0.490813
"9.535370,",0.506744
"9.574306,",0.517181
"9.593157,",0.526685
"9.609838,",0.540962
"9.596422,",0.549251
"9.602274,",0.571149
"9.609903,",0.588026
"9.603579,",0.611573
"9.604633,",0.63691
"9.622320,",0.640952
"9.665374,",0.665125
"9.685847,",0.677611
"9.697020,",0.690329
"9.690625,",0.714611
"9.697649,",0.721323
"9.733967,",0.738076
"9.736070,",0.736983
"9.736189,",0.752984
"9.727749,",0.777058
"9.710347,",0.798421
"9.735550,",0.814074
"9.735450,",0.842611
"9.737826,",0.857753
"9.724200,",0.877816
"9.740229,",0.902535
"9.746683,",0.922678
"9.764333,",0.928684
"9.763261,",0.949116
"9.773007,",0.972176
"9.792874,",0.988002
"9.760309,",1.021898
"9.753561,",1.039379
"9.772459,",1.066506
"9.778955,",1.084669
"9.783289,",1.099615
"9.788506,",1.112168
"9.790828,",1.127603
"9.800192,",1.154005
"9.793742,",1.186048
"9.786199,",1.216084
"9.781011,",1.234453
"9.770582,",1.259629
"9.774897,",1.276289
"9.773544,",1.290857
"9.769588,",1.310823
"9.799008,",1.313131
"9.828941,",1.325385
"9.842494,",1.33558
"9.849874,",1.347139
"9.848529,",1.353831
"9.853633,",1.375436
"9.848816,",1.395999
"9.837439,",1.419692
"9.839312,",1.430784
"9.846712,",1.450875
"9.845695,",1.478401
"9.843306,",1.498572
"9.840470,",1.520458
"9.821225,",1.548251
"9.823102,",1.574312
"9.815908,",1.594858
"9.804977,",1.616263
"9.808859,",1.633547
"9.818471,",1.655074
"9.824185,",1.671818
"9.822528,",1.689552
"9.820336,",1.708285
"9.822539,",1.736603
"9.833553,",1.756966
"9.829549,",1.776874
"9.827971,",1.793643
"9.829378,",1.81298
"9.829069,",1.826736
"9.828353,",1.842575
"9.830085,",1.857505
"9.837979,",1.869444
"9.841090,",1.890871
"9.835906,",1.914883
"9.832198,",1.931736
"9.819372,",1.955139
"9.816139,",1.970695
"9.812197,",1.979212
"9.810778,",2.008342
"9.807742,",2.024975
"9.794333,",2.038782
"9.796777,",2.070866
"9.812806,",2.102885
"9.828858,",2.1319
"9.828674,",2.159046
"9.812456,",2.185915
"9.796133,",2.202733
"9.801385,",2.236275
"9.807750,",2.259471
"9.793615,",2.29685
"9.802256,",2.337676
"9.784958,",2.362083
"9.785337,",2.401865
"9.791106,",2.438175
"9.783741,",2.467205
"9.767850,",2.490307
"9.769789,",2.50017
"9.786656,",2.506434
"9.798839,",2.506177
"9.779000,",2.530472
"9.766244,",2.555538
"9.758966,",2.576637
"9.771378,",2.598354
"9.773703,",2.628918
"9.782365,",2.654391
"9.779400,",2.679459
"9.781399,",2.708938
"9.776410,",2.733978
"9.780553,",2.755395
"9.778604,",2.773705
"9.794674,",2.793989
"9.797950,",2.81867
"9.793311,",2.835167
"9.797841,",2.850651
"9.801463,",2.871974
"9.806462,",2.897663
"9.813121,",2.916957
"9.812630,",2.944491
"9.811732,",2.963401
"9.819999,",2.982226
"9.821546,",3.008947
"9.824398,",3.035387
"9.832572,",3.065583
"9.834242,",3.08147
"9.834162,",3.099417
"9.830790,",3.113976
"9.830076,",3.133618
"9.828303,",3.1502
"9.821287,",3.172445
"9.818794,",3.190828
"9.824887,",3.220197
"9.823628,",3.243834
"9.831373,",3.266889
"9.835981,",3.288626
"9.833722,",3.305251
"9.839579,",3.326618
"9.841237,",3.348032
"9.844495,",3.371891
"9.839760,",3.388143
"9.835715,",3.40656
"9.848701,",3.41896
"9.828336,",3.440924
"9.833426,",3.465433
"9.832976,",3.499304
"9.826964,",3.526766
"9.812439,",3.546137
"9.803064,",3.569544
"9.815378,",3.58762
"9.818300,",3.604327
"9.815805,",3.623927
"9.806221,",3.642041
"9.808127,",3.658671
"9.812182,",3.682836
"9.813334,",3.699215
"9.812736,",3.71568
"9.820061,",3.746165
"9.832893,",3.77993
"9.839686,",3.813016
"9.842776,",3.837914
"9.847075,",3.862725
"9.829736,",3.889449
"9.836449,",3.916724
"9.849433,",3.939596
"9.838260,",3.95583
"9.838959,",3.974288
"9.834067,",3.988104
"9.842186,",4.000372
"9.837837,",4.019011
"9.839221,",4.03149
"9.849763,",4.049391
"9.859473,",4.062663
"9.867088,",4.086512
"9.877846,",4.116965
"9.870574,",4.142881
"9.888879,",4.168922
"9.883838,",4.189736
"9.888176,",4.214547
"9.892917,",4.234659
"9.889478,",4.25788
"9.895507,",4.279939
"9.900688,",4.294547
"9.903522,",4.317051
"9.900248,",4.316189
"9.904256,",4.321902
"9.872723,",4.340464
"9.860562,",4.354122
"9.847594,",4.392871
"9.852365,",4.414841
"9.849337,",4.449391
"9.860124,",4.482535
"9.862410,",4.508464
"9.862626,",4.535861
"9.868380,",4.562463
"9.861557,",4.582144
"9.866550,",4.606506
"9.866956,",4.629654
"9.854010,",4.651099
"9.867257,",4.674342
"9.878010,",4.697945
"9.871847,",4.709788
"9.881232,",4.737404
"9.894206,",4.759464
"9.897014,",4.784914
"9.890466,",4.805587
"9.895070,",4.821499
"9.890106,",4.835507
"9.894249,",4.857817
"9.894094,",4.875705
"9.888675,",4.890791
"9.894165,",4.903364
"9.886323,",4.919201
"9.880022,",4.944895
"9.884118,",4.967254
"9.885910,",4.982215
"9.886844,",5.001879
"9.885355,",5.022237
"9.890843,",5.043826
"9.888726,",5.05893
"9.886220,",5.078698
"9.902314,",5.105758
"9.914209,",5.137624
"9.920698,",5.160483
"9.920093,",5.177131
"9.904056,",5.206173
"9.891137,",5.237556
"9.881031,",5.261173
"9.878321,",5.276483
"9.872207,",5.302124
"9.867770,",5.324569
"9.872605,",5.355597
"9.878198,",5.379489
"9.871535,",5.395696
"9.878431,",5.417492
"9.866068,",5.432743
"9.873113,",5.45314
"9.876118,",5.471269
"9.867736,",5.490792
"9.861823,",5.504462
"9.857812,",5.516886
"9.854307,",5.533269
"9.860208,",5.560766
"9.869664,",5.585117
"9.876079,",5.610453
"9.876609,",5.631769
"9.871432,",5.650902
"9.872916,",5.666796
"9.881886,",5.68909
"9.879962,",5.706493
"9.881145,",5.721311
"9.874788,",5.7537
"9.870785,",5.777789
"9.871106,",5.797403
"9.871595,",5.823395
"9.882731,",5.843575
"9.885207,",5.859089
"9.883129,",5.86811
"9.887407,",5.89406
"9.891800,",5.922243
"9.899387,",5.942772
"9.901623,",5.965924
"9.911538,",5.983178
"9.916066,",6.002916
"9.918414,",6.021819
"9.922989,",6.039977
"9.918448,",6.05369
"9.918105,",6.072665
"9.922151,",6.087502
"9.922783,",6.109807
"9.926475,",6.13618
"9.930425,",6.162086
"9.930094,",6.190064
"9.936309,",6.217594
"9.936563,",6.242694
"9.942005,",6.273556
"9.948213,",6.305748
"9.942286,",6.320462
"9.943208,",6.347498
"9.936038,",6.363597
"9.931666,",6.387083
"9.936782,",6.411473
"9.939323,",6.429259
"9.945223,",6.446196
"9.942434,",6.463397
"9.938881,",6.479683
"9.929698,",6.502931
"9.927428,",6.522958
"9.928426,",6.546599
"9.923992,",6.57233
"9.917953,",6.595489
"9.903807,",6.612527
"9.900181,",6.635181
"9.899364,",6.654561
"9.892744,",6.680452
"9.881903,",6.701924
"9.883110,",6.723904
"9.879168,",6.745425
"9.871673,",6.767814
"9.865695,",6.786746
"9.862865,",6.802083
"9.854470,",6.818809
"9.846223,",6.834601
"9.840348,",6.852159
"9.839543,",6.87303
"9.833395,",6.893722
"9.823519,",6.912726
"9.816984,",6.932961
"9.807184,",6.951501
"9.801694,",6.969012
"9.800401,",6.984166
"9.794391,",7.00086
"9.791295,",7.017592
"9.784324,",7.036001
"9.770415,",7.05736
"9.761663,",7.07234
"9.750037,",7.088295
"9.745317,",7.101988
"9.737676,",7.12011
"9.734913,",7.151802
"9.731465,",7.177969
"9.727518,",7.206776
"9.722767,",7.231246
"9.706262,",7.251125
"9.695092,",7.270774
"9.685920,",7.291132
"9.674597,",7.308846
"9.659714,",7.327251
"9.644013,",7.341662
"9.627385,",7.358409
"9.613512,",7.376818
"9.602335,",7.390626
"9.608966,",7.417029
"9.603043,",7.441089
"9.593571,",7.4632
"9.589084,",7.479012
"9.577532,",7.49408
"9.561839,",7.509856
"9.542917,",7.524912
"9.552725,",7.551576
"9.547659,",7.577162
"9.541116,",7.592386
"9.526936,",7.607943
"9.510701,",7.623505
"9.504910,",7.657019
"9.496886,",7.678889
"9.486622,",7.694704
"9.475469,",7.708334
"9.459897,",7.726084
"9.453958,",7.741221
"9.433813,",7.753638
"9.421122,",7.768441
"9.402370,",7.783667
"9.387421,",7.799129
"9.380701,",7.808809
"9.366434,",7.82829
"9.357484,",7.839799
"9.340863,",7.858935
"9.344805,",7.876628
"9.334439,",7.891685
"9.315259,",7.908265
"9.292409,",7.941417
"9.273791,",7.962379
"9.254346,",7.977387
"9.249032,",7.989831
"9.241832,",8.007662
"9.233966,",8.01902
"9.216598,",8.030219
"9.205754,",8.042017
"9.191617,",8.062204
"9.177197,",8.08256
"9.163898,",8.098968
"9.139598,",8.119753
"9.118313,",8.138515
"9.109082,",8.148894
"9.110943,",8.158562
"9.099997,",8.178101
"9.069630,",8.191298
"9.065292,",8.202594
"9.052423,",8.21728
"9.038868,",8.234583
"9.050593,",8.239505
"9.032638,",8.252164
"9.026120,",8.265711
"9.037089,",8.280936
"9.048087,",8.294846
"9.019517,",8.313062
"9.009105,",8.32094
"9.004267,",8.330403
"9.000749,",8.349724
"8.996994,",8.35724
"9.006056,",8.374757
"8.982514,",8.386754
"8.942595,",8.402964
"8.964204,",8.416
"8.952278,",8.42886
"8.918939,",8.444449
"8.872099,",8.454547
"8.828802,",8.462868
"8.830769,",8.475307
"8.809533,",8.489841
"8.777636,",8.508134
"8.759320,",8.520109
"8.770461,",8.531184
"8.740515,",8.541144
"8.710251,",8.539357
"8.680543,",8.548763
"8.618115,",8.560517
"8.633666,",8.572163
"8.595438,",8.582237
"8.576743,",8.59267
"8.544856,",8.608729
"8.505995,",8.624603
"8.483268,",8.633391
"8.436977,",8.642415
"8.421966,",8.651163
"8.401423,",8.663319
"8.396537,",8.679213
"8.368874,",8.683588
"8.390765,",8.687653
"8.372783,",8.695569
"8.345378,",8.700455
"8.367653,",8.703107
"8.268238,",8.711724
"8.236778,",8.723623
"8.225641,",8.72859
"8.196524,",8.73577
"8.200175,",8.746772
"8.178753,",8.757108
"8.157080,",8.762096
"8.086845,",8.77404
"8.084599,",8.77448
"8.093368,",8.781262
"8.058750,",8.790385
"8.044264,",8.79571
"8.031459,",8.801849
"7.967702,",8.8035
"7.936325,",8.806303
"7.922431,",8.807413
"7.884825,",8.814735
"7.889467,",8.817944
"7.847200,",8.821571
"7.843550,",8.823108
"7.817927,",8.829704
"7.793594,",8.831754
"7.835341,",8.835979
"7.834958,",8.839363
"7.805468,",8.842254
"7.871902,",8.845341
"7.817267,",8.843029
"7.828617,",8.839007
"7.837583,",8.846624
"7.804849,",8.852729
"7.805401,",8.855324
"7.848587,",8.855729
"7.878824,",8.852883
"7.859486,",8.849284
"7.810265,",8.849539
"7.828281,",8.850547
"7.800284,",8.851249
"7.810827,",8.854148
"7.798594,",8.851233
"7.821864,",8.850252
"7.817165,",8.848592
"7.783375,",8.849463
"7.690769,",8.844261
"7.662327,",8.842843
"7.657647,",8.84
"7.653913,",8.837739
"7.672863,",8.836696
"7.687649,",8.841887
"7.680913,",8.850024
"7.638976,",8.849543
"7.583781,",8.854131
"7.591947,",8.859305
"7.608187,",8.857939
"7.613369,",8.859165
"7.617785,",8.86122
"7.567731,",8.863731
"7.581673,",8.86842
"7.590365,",8.870356
"7.565030,",8.869356
"7.520404,",8.870403
"7.463543,",8.867804
"7.475542,",8.868335
"7.481482,",8.865924
"7.422567,",8.865919
"7.444106,",8.868191
"7.474016,",8.871926
"7.431059,",8.87092
"7.438791,",8.870174
"7.405057,",8.872866
"7.402010,",8.866037
"7.339588,",8.866303
"7.227947,",8.862788
"7.204988,",8.861982
"7.209544,",8.860229
"7.179718,",8.859996
"7.249866,",8.862446
"7.276698,",8.861499
"7.309970,",8.861106
"7.314019,",8.856604
"7.282848,",8.849348
"7.281603,",8.845366
"7.245671,",8.84798
"7.232017,",8.854051
"7.145003,",8.853236
"7.062109,",8.850996
"7.091738,",8.853863
"7.060028,",8.855268
"6.990106,",8.852462
"6.938394,",8.853619
"6.939980,",8.851598
"7.004271,",8.849832
"7.020530,",8.853372
"6.974133,",8.850772
"6.996625,",8.840595
"6.997236,",8.839799
"6.897700,",8.837509
"6.848935,",8.833691
"6.874128,",8.834283
"6.868318,",8.833279
"6.790068,",8.833826
"6.810213,",8.836003
"6.757735,",8.836894
"6.681522,",8.83615
"6.720796,",8.838009
"6.710985,",8.838231
"6.690850,",8.840617
"6.633358,",8.841702
"6.658063,",8.842996
"6.604091,",8.844978
"6.557960,",8.841455
"6.527658,",8.84616
"6.530977,",8.849207
"6.560429,",8.84531
"6.475647,",8.843809
"6.412291,",8.845392
"6.449466,",8.845085
"6.380007,",8.842583
"6.355113,",8.844104
"6.287545,",8.851414
"6.214086,",8.857988
"6.231501,",8.858813
"6.227411,",8.856775
"6.272521,",8.858637
"6.231022,",8.857888
"6.161329,",8.854716
"6.162799,",8.854329
"6.164118,",8.853938
"6.168513,",8.853214
"6.157353,",8.84871
"6.192672,",8.843528
"6.245641,",8.840118
"6.199376,",8.843944
"6.195833,",8.840904
"6.141808,",8.833838
"6.103388,",8.832427
"6.126625,",8.829602
"6.119494,",8.832965
"6.163508,",8.832753
"6.016318,",8.837154
"6.004550,",8.839289
"5.972843,",8.838396
"5.943184,",8.832012
"5.835969,",8.833614
"5.786144,",8.830842
"5.778649,",8.825567
"5.689639,",8.823778
"5.674364,",8.830458
"5.634865,",8.829102
"5.636238,",8.827739
"5.597323,",8.82229
"5.517038,",8.816099
"5.442632,",8.816254
"5.468664,",8.819788
"5.419402,",8.821882
"5.337992,",8.823636
"5.258971,",8.825428
"5.240949,",8.823475
"5.158045,",8.82217
"5.133914,",8.814265
"5.096518,",8.815171
"4.957278,",8.815723
"4.879556,",8.814168
"4.748697,",8.812941
"4.730441,",8.817018
"4.722216,",8.820815
"4.781089,",8.819675
"4.846247,",8.819647
"4.804855,",8.81824
"4.820795,",8.817664
"4.840709,",8.819993
"4.787007,",8.823042
"4.755025,",8.826614
"4.737096,",8.828437
"4.659271,",8.824623
"4.684792,",8.819593
"4.627175,",8.821691
"4.622998,",8.822012
"4.608498,",8.820724
"4.574890,",8.823053
"4.514656,",8.819272
"4.509818,",8.820415
"4.470454,",8.822403
"4.469056,",8.821565
"4.422229,",8.826525
"4.411893,",8.826581
"4.430222,",8.829763
"4.374644,",8.829549
"4.332006,",8.828644
"4.385381,",8.825493
"4.326841,",8.832987
"4.247449,",8.832743
"4.324247,",8.83364
"4.346074,",8.835659
"4.365459,",8.832911
"4.340241,",8.830959
"4.238223,",8.830494
"4.161331,",8.827264
"4.239211,",8.825226
"4.250697,",8.822819
"4.199819,",8.824977
"4.191729,",8.826009
"4.186944,",8.828647
"4.132830,",8.833199
"4.076961,",8.832238
"4.066884,",8.831423
"4.015170,",8.834062
"4.005002,",8.833345
"4.013252,",8.834058
"3.898474,",8.833299
"3.926368,",8.832017
"3.926733,",8.834006
"3.902660,",8.830284
"3.826283,",8.833594
"3.885840,",8.8325
"3.906834,",8.833905
"3.858169,",8.836003
"3.841890,",8.834104
"3.857198,",8.835893
"3.829849,",8.83672
"3.859029,",8.840171
"3.745996,",8.839788
"3.622260,",8.84397
"3.588661,",8.849033
"3.509169,",8.851441
"3.498233,",8.847403
"3.438403,",8.848606
"3.446917,",8.849967
"3.509473,",8.852583
"3.413823,",8.854555
"3.366286,",8.853416
"3.371924,",8.85253
"3.395561,",8.852567
"3.371815,",8.853116
"3.338729,",8.854828
"3.296898,",8.855863
"3.260740,",8.857453
"3.235546,",8.858129
"3.132168,",8.857952
"3.125519,",8.856682
"3.095857,",8.859783
"3.013916,",8.865323
"3.019000,",8.861587
"3.062573,",8.859768
"3.026415,",8.858773
"3.062054,",8.857728
"3.052228,",8.858755
"3.025010,",8.855575
"3.043966,",8.861206
"2.987539,",8.862028
"2.893179,",8.863
"2.845964,",8.861537
"2.872537,",8.862157
"2.802621,",8.86504
"2.857541,",8.868775
"2.629332,",8.871742
"2.670072,",8.87156
"2.666947,",8.869999
"2.554707,",8.871306
"2.553362,",8.870277
"2.386300,",8.874806
"2.301569,",8.878003
"2.270163,",8.880077
"2.223235,",8.879776
"2.087101,",8.880119
"2.086486,",8.875559
"1.991082,",8.88001
"1.937033,",8.880499
"1.977705,",8.877104
"1.977221,",8.885227
"1.969091,",8.887618
"1.904095,",8.888515
"1.823654,",8.891489
"1.877904,",8.895443
"1.829123,",8.898117
"1.743941,",8.903601
"1.707537,",8.904413
"1.625160,",8.900853
"1.593672,",8.900947
"1.629203,",8.901413
"1.633422,",8.897905
"1.574138,",8.901502
